_id,Filename,PROJECT_NAME,PROJECTID,TEST_CASE_NAME,TCID,TESTEXECID,ITERATIONID,DeviceType,ID,CURRENT_ITERATION_NUMBER,Timestamp,Type,Event,State,Sub-Event,Value,SIP_v,CSEQ,Method,contentType,Call ID,handle,latitude,longitude,HPLMN,sim_state,Serving PLMN,NW sel mode,Service,MM5G,NR5G_RSRP,NR5G_SINR,NR5G_RSRQ,NR_RRC,NR_SSB_Index,NR_ARFCN,NR_PCI,NR_BAND,NR_DL Scheduling,NR_BLER,NR_BW,NR_SA_RLF Count,NR_Tx Phy Channel Type,NR_Tx Pwr,NETWORK,FINAL IMEI Certi,NR_CDRX,Imsreason,Reason
654c3324194d424908711748,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:52.146Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711749,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:52.147Z,ModemServiceMode,,,,,,,,,,,,,,,,Manual,available,REGISTERED,-95,25.0,-12,CONNECTED,3,401050,885,n70,0.00,0.00,25 MHz,3,,,,,,,
654c3324194d42490871174a,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:52.148Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUCCH,6 dBm,UNBLOCK,PASS,Active,,
654c3324194d42490871174b,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:53.683Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,available,REGISTERED,-95,25.0,-12,CONNECTED,3,401050,885,n70,,,,,,,,,,,
654c3324194d42490871174c,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:53.684Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,25 MHz,3,PUCCH,7 dBm,UNBLOCK,PASS,Active,,
654c3324194d42490871174d,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:55.205Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,available,REGISTERED,-95,24.7,-12,CONNECTED,3,401050,885,,,,,,,,,,,,
654c3324194d42490871174e,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:55.206Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,n70,0.00,0.00,25 MHz,3,PUCCH,6 dBm,UNBLOCK,PASS,Active,,
654c3324194d42490871174f,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:56.729Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,available,REGISTERED,-95,25.0,-12,CONNECTED,3,401050,885,n70,0.00,0.00,25 MHz,3,PUCCH,6 dBm,,,,,
654c3324194d424908711750,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:56.730Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,Active,,
654c3324194d424908711751,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:58.246Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,available,REGISTERED,-94,25.0,,,,,,,,,,,,,,,,,
654c3324194d424908711752,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:58.247Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,-12,CONNECTED,3,401050,885,n70,0.00,0.00,25 MHz,3,PUCCH,,,,,,
654c3324194d424908711753,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:58.248Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 dBm,UNBLOCK,,Active,,
654c3324194d424908711754,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:58.249Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PASS,,,
654c3324194d424908711755,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:59.766Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,available,REGISTERED,-95,25.0,-12,CONNECTED,3,401050,885,n70,0.70,,,,,,,,,,
654c3324194d424908711756,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:59.767Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,25 MHz,3,PUCCH,5 dBm,UNBLOCK,,Active,,
654c3324194d424908711757,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:59.768Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PASS,,,
654c3324194d424908711758,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:01.287Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,available,REGISTERED,-95,25.0,-12,CONNECTED,3,401050,885,n70,6.21,0.00,25 MHz,3,PUCCH,7 dBm,UNBLOCK,PASS,Active,,
654c3324194d424908711759,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:02.810Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,available,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871175a,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:02.811Z,ModemServiceMode,,,,,,,,,,,,,,,,,,REGISTERED,-94,25.0,-12,CONNECTED,3,401050,885,n70,0.00,0.00,25 MHz,3,PUCCH,,,,,,
654c3324194d42490871175b,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:02.812Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 dBm,UNBLOCK,PASS,Active,,
654c3324194d42490871175c,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:04.339Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871175d,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:04.340Z,ModemServiceMode,,,,,,,,,,,,,,,,Manual,available,REGISTERED,-95,25.0,-12,CONNECTED,3,401050,885,n70,0.51,0.00,,,,,,,,,
654c3324194d42490871175e,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:04.341Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 MHz,3,PUCCH,,,,,,
654c3324194d42490871175f,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:04.342Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 dBm,UNBLOCK,PASS,Active,,
654c3324194d424908711760,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:05.866Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711761,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:05.867Z,ModemServiceMode,,,,,,,,,,,,,,,,,available,REGISTERED,-94,25.0,-12,CONNECTED,3,401050,885,n70,0.00,0.00,25 MHz,3,PUCCH,6 dBm,,,Active,,
654c3324194d424908711762,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:05.868Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,,,
654c3324194d424908711763,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:07.389Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711764,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:07.390Z,ModemServiceMode,,,,,,,,,,,,,,,,Manual,available,REGISTERED,-94,25.0,-12,CONNECTED,3,401050,885,n70,0.00,0.00,25 MHz,3,,,,,,,
654c3324194d424908711765,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:07.391Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUCCH,6 dBm,,,Active,,
654c3324194d424908711766,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:07.392Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,,,
654c3324194d424908711767,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:08.910Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,available,REGISTERED,-94,15.5,-12,CONNECTED,3,401050,885,n70,0.00,0.00,,,,,,,,,
654c3324194d424908711768,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:08.911Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 MHz,3,PUCCH,6 dBm,UNBLOCK,PASS,Active,,
654c3324194d424908711769,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:10.441Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871176a,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:10.442Z,ModemServiceMode,,,,,,,,,,,,,,,,,available,REGISTERED,-94,25.0,-12,CONNECTED,3,401050,885,n70,0.00,0.00,25 MHz,3,PUCCH,,,,,,
654c3324194d42490871176b,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:06:10.443Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 dBm,UNBLOCK,PASS,Active,,
654c3324194d42490871176c,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:24.845Z,SIPMSG,Network to UE,,MESSAGE,sip:xxxxxxxxxxxxxxx@xxx.xxx.xxx.xxx:7900 ,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871176d,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:24.985Z,SIPMSG,UE to Network,, 200 OK,,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871176e,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:25.126Z,SIPMSG,UE to Network,,MESSAGE,sip:nk-ips001c-usw2az1n01p1-sip.ims.mnc340.mcc313.3gppnetwork.org ,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871176f,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:25.224Z,SIPMSG,Network to UE,, 202 Accepted,,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711770,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:25.358Z,SIPMSG,Network to UE,,MESSAGE,sip:xxxxxxxxxxxxxxx@xxx.xxx.xxx.xxx:7900 ,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711771,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:25.380Z,SIPMSG,UE to Network,, 200 OK,,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711772,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:25.413Z,SIPMSG,UE to Network,,MESSAGE,sip:nk-ips001c-usw2az1n01p1-sip.ims.mnc340.mcc313.3gppnetwork.org ,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711773,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:25.518Z,SIPMSG,Network to UE,, 202 Accepted,,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711774,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:41.155Z,SIPMSG,UE to Network,,REGISTER,sip:ims.mnc340.mcc313.3gppnetwork.org ,2.0,1,REGISTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711775,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:43.286Z,SIPMSG,Network to UE,, 401 Unauthorized,,2.0,1,REGISTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711776,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:43.532Z,SIPMSG,UE to Network,,REGISTER,sip:ims.mnc340.mcc313.3gppnetwork.org ,2.0,2,REGISTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711777,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:44.041Z,SIPMSG,Network to UE,, 200 OK,,2.0,2,REGISTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711778,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:44.067Z,SIPMSG,UE to Network,,SUBSCRIBE,sip:xxxxxxxxxxxxxxx@ims.mnc340.mcc313.3gppnetwork.org ,2.0,1,SUBSCRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711779,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:44.140Z,SIPMSG,Network to UE,, 200 OK,,2.0,1,SUBSCRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871177a,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:44.215Z,SIPMSG,Network to UE,,NOTIFY,sip:xxxxxxxxxxxxxxx@xxx.xxx.xxx.xxx:8000 ,2.0,1,NOTIFY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871177b,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:05:44.240Z,SIPMSG,UE to Network,, 200 OK,,2.0,1,NOTIFY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871177c,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:24.950Z,SmsServiceModule,SmsServiceModule,MT_RECEIVING_INCOMING_SMS,onReceive3GPPIncomingSms:,B6F2AF4D1296BDEA425FA325@5140bd476a00,,,SmsServiceModule: onReceive3GPPIncomingSms:,application/vnd.3gpp.sms,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871177d,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:25.373Z,SmsServiceModule,SmsServiceModule,MT_RECEIVING_INCOMING_SMS,onReceive3GPPIncomingSms:,E12EE5391AF30AF191386B83@50400c356a00,,,SmsServiceModule: onReceive3GPPIncomingSms:,application/vnd.3gpp.sms,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871177e,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:24.930Z,ResipSmsHandler,ResipSmsHandler,,onNewIncomingSms:,,,,ResipSmsHandler: onNewIncomingSms:,application/vnd.3gpp.sms,,10263,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871177f,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:24.958Z,ResipSmsHandler,ResipSmsHandler,200,sendSMSResponse():,,,,ResipSmsHandler: sendSMSResponse():,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711780,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:25.233Z,ResipSmsHandler,ResipSmsHandler,202,onSendSmsResponse:,,,,ResipSmsHandler: onSendSmsResponse:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711781,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:25.370Z,ResipSmsHandler,ResipSmsHandler,,onNewIncomingSms:,,,,ResipSmsHandler: onNewIncomingSms:,application/vnd.3gpp.sms,,10263,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711782,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:25.376Z,ResipSmsHandler,ResipSmsHandler,200,sendSMSResponse():,,,,ResipSmsHandler: sendSMSResponse():,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711783,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:25.526Z,ResipSmsHandler,ResipSmsHandler,202,onSendSmsResponse:,,,,ResipSmsHandler: onSendSmsResponse:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711784,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:03:23.800Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6120146,-105.0234928,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711785,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:03:33.803Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6120155,-105.0234939,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711786,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:03:43.842Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.612016,-105.0234935,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711787,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:03:53.802Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6120166,-105.0234929,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711788,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:03.806Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6120163,-105.0234931,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d424908711789,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:13.803Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6120158,-105.0234925,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871178a,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:23.818Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6120142,-105.0234931,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871178b,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:33.804Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6120132,-105.0234943,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871178c,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:43.802Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6120135,-105.023495,,,,,,,,,,,,,,,,,,,,,,,,,
654c3324194d42490871178d,Logcat-UX_44_MMS_Tests-MMS-1-REFERENCE-R5CT92MM2PE--11082023020645_ExecID-1841917_IterID-3772308.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:04:53.811Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6120144,-105.0234965,,,,,,,,,,,,,,,,,,,,,,,,,
