_id,Filename,PROJECT_NAME,PROJECTID,TEST_CASE_NAME,TCID,TESTEXECID,ITERATIONID,DeviceType,ID,CURRENT_ITERATION_NUMBER,Timestamp,Type,Call ID,Event,Method,Sub-Event,Value,State,Reason,Imsreason,Alpha Tag,NR_ARFCN,sim_state,asulevel,csiCqiTableIndex,parametersUseForLevel,csiCqiReport,NR5G_RSRP,Serving PLMN,NR_BAND,csiRsrp,mAdditionalPlmns,csiRsrq,NR5G_SINR,nci,rsrq,tac,NR_PCI,latitude,longitude,number,result,pendingMo,rng,fg,bg,oldState,newState,cause,audioDirection,playRingback,network,override,HPLMN,NW sel mode,Service,MM5G,NR5G_RSRQ,NR_RRC,NR_SSB_Index,NR_DL Scheduling,NR_BLER,NR_BW,NR_SA_RLF Count,NR_Tx Phy Channel Type,NR_Tx Pwr,NR_CDRX,NETWORK,FINAL IMEI Certi,SIP_v,CSEQ,setCallRadioTech,audioQuality,codecChanged,contentType,handle,domain,token,messageRef,PhoneId,format,message_class,mno,sendResult,errorClass,errorCode
6552cd5f32ea7b93daf9c78c,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:00.233Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,PUCCH,22 dBm,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c78d,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:01.750Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,,313-340,,,,,,,,,,,,,,,,,,,,,,,,,313-340,Manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c78e,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:01.751Z,ModemServiceMode,,,,,,,,,,401050,,,,,,-97,,n70,,,,12.7,,,,178,,,,,,,,,,,,,,,,,,available,REGISTERED,-12,IDLE,3,0.00,0.00,25 MHz,--,PUCCH,22 dBm,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c78f,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:03.266Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-97,313-340,n70,,,,12.7,,,,178,,,,,,,,,,,,,,,,313-340,Manual,available,REGISTERED,-12,IDLE,3,0.00,0.00,25 MHz,--,PUCCH,22 dBm,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c790,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:04.783Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-97,313-340,n70,,,,12.7,,,,178,,,,,,,,,,,,,,,,313-340,Manual,available,REGISTERED,-12,IDLE,3,,,,,,,,,,,,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c791,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:04.784Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,25 MHz,--,PUCCH,22 dBm,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c792,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:20:03.674Z,SIPMSG,,UE to Network,REGISTER,REGISTER,sip:ims.mnc340.mcc313.3gppnetwork.org ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c793,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:20:03.992Z,SIPMSG,,Network to UE,REGISTER, 401 Unauthorized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c794,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:20:04.176Z,SIPMSG,,UE to Network,REGISTER,REGISTER,sip:ims.mnc340.mcc313.3gppnetwork.org ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c795,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:20:04.594Z,SIPMSG,,Network to UE,REGISTER, 200 OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c796,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:20:04.611Z,SIPMSG,,UE to Network,SUBSCRIBE,SUBSCRIBE,sip:xxxxxxxxxxxxxxx@ims.mnc340.mcc313.3gppnetwork.org ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c797,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:20:04.664Z,SIPMSG,,Network to UE,SUBSCRIBE, 200 OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c798,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:20:04.714Z,SIPMSG,,Network to UE,NOTIFY,NOTIFY,sip:xxxxxxxxxxxxxxx@xxx.xxx.xxx.xxx:8100 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c799,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:20:04.755Z,SIPMSG,,UE to Network,NOTIFY, 200 OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c79a,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:20:04.813Z,SIPMSG,,UE to Network,REGISTER,REGISTER,sip:us-dish.rcs.telephony.goog ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c79b,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:20:05.251Z,SIPMSG,,Network to UE,REGISTER, 401 Unauthorized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c79c,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:20:05.256Z,SIPMSG,,UE to Network,REGISTER,REGISTER,sip:us-dish.rcs.telephony.goog ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c79d,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:20:05.758Z,SIPMSG,,Network to UE,REGISTER, 200 OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c79e,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:38.597Z,SIPMSG,,UE to Network,OPTIONS,OPTIONS,tel:xxxxxxxxxxxxxxx ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c79f,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:39.348Z,SIPMSG,,Network to UE,OPTIONS, 404 Not Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c7a0,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:49.474Z,SIPMSG,,UE to Network,MESSAGE,MESSAGE,sip:xxxxxxxxxxxxxxx@ims.mnc340.mcc313.3gppnetwork.org;user=phone ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c7a1,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:50.108Z,SIPMSG,,Network to UE,MESSAGE, 202 Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c7a2,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:50.557Z,SIPMSG,,Network to UE,MESSAGE,MESSAGE,sip:xxxxxxxxxxxxxxx@xxx.xxx.xxx.xxx:8100 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c7a3,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:50.577Z,SIPMSG,,UE to Network,MESSAGE, 200 OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c7a4,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:23:07.354Z,SIPMSG,,Network to UE,MESSAGE,MESSAGE,sip:xxxxxxxxxxxxxxx@xxx.xxx.xxx.xxx:8100 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c7a5,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:23:07.388Z,SIPMSG,,UE to Network,MESSAGE, 200 OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c7a6,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:23:07.475Z,SIPMSG,,UE to Network,MESSAGE,MESSAGE,sip:nk-ips001c-use1az2n01p1-sip.ims.mnc340.mcc313.3gppnetwork.org ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c7a7,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:23:07.560Z,SIPMSG,,Network to UE,MESSAGE, 202 Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552cd5f32ea7b93daf9c7a8,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:49.444Z,SmsServiceModule,71,SmsServiceModule,SmsServiceModule: sendSMSOverIMS:,sendSMSOverIMS:,,MO_SENDING_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,application/vnd.3gpp.sms,,,,,,,,,,,
6552cd5f32ea7b93daf9c7a9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:50.590Z,SmsServiceModule,71,SmsServiceModule,SmsServiceModule: onReceive3GPPSmsAck:,onReceive3GPPSmsAck:,Dhotwl6Ho6t0GmzvvllrqA..@10.28.242.51,MO_RECEIVING_202_ACCEPTED,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,application/vnd.3gpp.sms,,,,,,,,,,,
6552cd5f32ea7b93daf9c7aa,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:23:07.378Z,SmsServiceModule,72,SmsServiceModule,SmsServiceModule: onReceive3GPPIncomingSms:,onReceive3GPPIncomingSms:,54ECDE6CDD674348DE162883@51400ee13600,MT_RECEIVING_INCOMING_SMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,application/vnd.3gpp.sms,,,,,,,,,,,
6552cd5f32ea7b93daf9c7ab,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,1,2,3,4,5,6,7,8,9,2023-10-15T22:21:50.116Z,ResipSmsHandler,,ResipSmsHandler,ResipSmsHandler: onSendSmsResponse:,onSendSmsResponse:,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
