_id,Filename,PROJECT_NAME,PROJECTID,TEST_CASE_NAME,TCID,TESTEXECID,ITERATIONID,DeviceType,ID,CURRENT_ITERATION_NUMBER,Timestamp,Type,Value,HPLMN,sim_state,Serving PLMN,NW sel mode,Service,MM5G,NR5G_RSRP,NR5G_SINR,NR5G_RSRQ,NR_RRC,NR_SSB_Index,NR_ARFCN,NR_PCI,NR_BAND,NR_DL Scheduling,NR_BLER,NR_BW,NR_SA_RLF Count,NR_Tx Phy Channel Type,NR_Tx Pwr,NETWORK,FINAL IMEI Certi,NR_CDRX,Call ID,Event,Method,Sub-Event,State,Reason,Imsreason,SIP_v,CSEQ,contentType,handle,latitude,longitude
654c460c5bc2289407858cd2,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:49.838Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,33,InCallController,InCallController: Sending updateCall , Sending updateCall ,DISCONNECTED,,,,,,,,
654c460c5bc2289407858cd3,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:49.859Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,33,InCallController,InCallController: Sending updateCall , Sending updateCall ,DISCONNECTED,,,,,,,,
654c460c5bc2289407858cd4,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:49.865Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,33,InCallController,InCallController: Sending updateCall , Sending updateCall ,DISCONNECTED,,,,,,,,
654c460c5bc2289407858cd5,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:49.901Z,Telecom,null,,,,,,,,,,,,,,,,,,,,,,,,33,Event: RecordEntry ,Event: RecordEntry TC@33: DESTROYED, DESTROYED,,,,,,,,,
654c460c5bc2289407858cd6,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:51.714Z,SIPMSG,sip:xxxxxxxxxxxxxxx;phone-context=ims.mnc340.mcc313.3gppnetwork.org@ims.mnc340.mcc313.3gppnetwork.org;user=phone ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,INVITE,INVITE,OUTGOING,,,2.0,1,,,,
654c460c5bc2289407858cd7,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:53.365Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 100 Trying,OUTGOING,,,2.0,1,,,,
654c460c5bc2289407858cd8,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:55.399Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 180 Ringing,OUTGOING,,,2.0,1,,,,
654c460c5bc2289407858cd9,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:55.410Z,SIPMSG,sip:lucentNGFS-197271@xxx.xxx.xxx.xxx:6000;x-skey=000011c1273100250003;x-afi=5;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUhFQUNENhkTVBgiMXN0dCVqPTo9eS03fyFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,PRACK,PRACK,OUTGOING,,,2.0,2,,,,
654c460c5bc2289407858cda,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:56.116Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,PRACK, 200 OK,OUTGOING,,,2.0,2,,,,
654c460c5bc2289407858cdb,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:58.070Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 180 Ringing,OUTGOING,,,2.0,1,,,,
654c460c5bc2289407858cdc,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:58.081Z,SIPMSG,sip:lucentNGFS-197271@xxx.xxx.xxx.xxx:6000;x-skey=000011c1273100250003;x-afi=5;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUhFQUNENhkTVBgiMXN0dCVqPTo9eS03fyFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,PRACK,PRACK,OUTGOING,,,2.0,3,,,,
654c460c5bc2289407858cdd,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:58.274Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,PRACK, 200 OK,OUTGOING,,,2.0,3,,,,
654c460c5bc2289407858cde,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:00.130Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 180 Ringing,OUTGOING,,,2.0,1,,,,
654c460c5bc2289407858cdf,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:00.139Z,SIPMSG,sip:lucentNGFS-197271@xxx.xxx.xxx.xxx:6000;x-skey=000011c1273100250003;x-afi=5;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUhFQUNENhkTVBgiMXN0dCVqPTo9eS03fyFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,PRACK,PRACK,OUTGOING,,,2.0,4,,,,
654c460c5bc2289407858ce0,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:00.783Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,PRACK, 200 OK,OUTGOING,,,2.0,4,,,,
654c460c5bc2289407858ce1,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:01.796Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 180 Ringing,OUTGOING,,,2.0,1,,,,
654c460c5bc2289407858ce2,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:01.806Z,SIPMSG,sip:lucentNGFS-197271@xxx.xxx.xxx.xxx:6000;x-skey=000011c1273100250003;x-afi=5;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUhFQUNENhkTVBgiMXN0dCVqPTo9eS03fyFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,PRACK,PRACK,OUTGOING,,,2.0,5,,,,
654c460c5bc2289407858ce3,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:02.001Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,PRACK, 200 OK,OUTGOING,,,2.0,5,,,,
654c460c5bc2289407858ce4,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:02.556Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 200 OK,OUTGOING,,,2.0,1,,,,
654c460c5bc2289407858ce5,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:02.589Z,SIPMSG,sip:lucentNGFS-197271@xxx.xxx.xxx.xxx:6000;x-skey=000011c1273100250003;x-afi=5;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUhFQUNENhkTVBgiMXN0dCVqPTo9eS03fyFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,ACK,ACK,OUTGOING,,,2.0,1,,,,
654c460c5bc2289407858ce6,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:49.570Z,SIPMSG,sip:lucentNGFS-197271@xxx.xxx.xxx.xxx:6000;x-skey=000011c1273100250003;x-afi=5;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUhFQUNENhkTVBgiMXN0dCVqPTo9eS03fyFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,BYE,BYE,OUTGOING,,,2.0,6,,,,
654c460c5bc2289407858ce7,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:49.669Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,BYE, 200 OK,OUTGOING,,,2.0,6,,,,
654c460c5bc2289407858ce8,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:43.829Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119656,-105.0235517
654c460c5bc2289407858ce9,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:53.795Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119649,-105.0235518
654c460c5bc2289407858cea,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:03.878Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119644,-105.0235518
654c460c5bc2289407858ceb,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:13.825Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119642,-105.0235519
654c460c5bc2289407858cec,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:23.832Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119641,-105.023551
654c460c5bc2289407858ced,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:33.811Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119641,-105.0235496
654c460c5bc2289407858cee,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:43.804Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.611964,-105.0235488
654c460c5bc2289407858cef,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:53.816Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119632,-105.0235482
654c460c5bc2289407858cf0,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:03.829Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119626,-105.0235465
654c460c5bc2289407858cf1,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:12.832Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119621,-105.0235454
654c460c5bc2289407858cf2,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:23.805Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119613,-105.0235444
654c460c5bc2289407858cf3,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:33.824Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119609,-105.0235434
654c460c5bc2289407858cf4,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:43.826Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119606,-105.023543
654c460c5bc2289407858cf5,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:53.834Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119609,-105.0235428
654c460c5bc2289407858cf6,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:51:03.792Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119606,-105.0235421
654c460c5bc2289407858cf7,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:51:13.804Z,STFService,,,,,,,,,,,,,,,,,,,,,,,,,,STFService,STFService: Location: provider fused;,provider fused;,,,,,,,,39.6119603,-105.0235416
654c460c5bc2289407858cf8,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:49.712Z,ImsPhoneCallTracker,,,,,,,,,,,,,,,,,,,,,,,,,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] onCallTerminated ,onCallTerminated ,,501,,,,,,,
654c460c5bc2289407858cf9,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:49.714Z,ImsPhoneCallTracker,,,,,,,,,,,,,,,,,,,,,,,,,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] maybeRemapReasonCode ,maybeRemapReasonCode ,,,501,,,,,,
654c460c5bc2289407858cfa,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:49.720Z,ImsPhoneCallTracker,,,,,,,,,,,,,,,,,,,,,,,,,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] maybeRemapReasonCode ,maybeRemapReasonCode ,,,501,,,,,,
654c460c5bc2289407858cfb,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92MM2PE--11082023025112_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:50:49.736Z,ImsPhoneCallTracker,,,,,,,,,,,,,,,,,,,,,,,,,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] maybeRemapReasonCode ,maybeRemapReasonCode ,,,501,,,,,,
654c461f27604522710ee505,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:55.116Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,9,Event: RecordEntry ,Event: RecordEntry TC@9: CREATED, CREATED,false,,,,,,,,
654c461f27604522710ee506,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:55.143Z,Telecom,**********03,,,,,,,,,,,,,,,,,,,,,,,,9,Event: RecordEntry ,Event: RecordEntry TC@9: START_CONNECTION, START_CONNECTION,,,,,,,,,
654c461f27604522710ee507,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:55.178Z,Telecom,null,,,,,,,,,,,,,,,,,,,,,,,,9,Event: RecordEntry ,Event: RecordEntry TC@9: DESTROYED, DESTROYED,,,,,,,,,
654c461f27604522710ee508,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:56.326Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,10,Event: RecordEntry ,Event: RecordEntry TC@10: CREATED, CREATED,false,,,,,,,,
654c461f27604522710ee509,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:56.373Z,Telecom,**********03,,,,,,,,,,,,,,,,,,,,,,,,10,Event: RecordEntry ,Event: RecordEntry TC@10: START_CONNECTION, START_CONNECTION,,,,,,,,,
654c461f27604522710ee50a,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:56.453Z,Telecom,null,,,,,,,,,,,,,,,,,,,,,,,,10,Event: RecordEntry ,Event: RecordEntry TC@10: DESTROYED, DESTROYED,,,,,,,,,
654c461f27604522710ee50b,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:59.895Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,11,Event: RecordEntry ,Event: RecordEntry TC@11: CREATED, CREATED,false,,,,,,,,
654c461f27604522710ee50c,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:59.913Z,Telecom,**********03,,,,,,,,,,,,,,,,,,,,,,,,11,Event: RecordEntry ,Event: RecordEntry TC@11: START_CONNECTION, START_CONNECTION,,,,,,,,,
654c461f27604522710ee50d,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:00.008Z,Telecom,null,,,,,,,,,,,,,,,,,,,,,,,,11,Event: RecordEntry ,Event: RecordEntry TC@11: DESTROYED, DESTROYED,,,,,,,,,
654c461f27604522710ee50e,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:43.756Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,REGISTER, 200 OK,false,,,2.0,18,,,,
654c461f27604522710ee50f,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:43.785Z,SIPMSG,sip:17135855791@[2607:fc20:6d64:d906:ad3:cd0c:7e4d:3246]:6500 ,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,NOTIFY,NOTIFY,false,,,2.0,17,,,,
654c461f27604522710ee510,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:43.793Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,NOTIFY, 200 OK,false,,,2.0,17,,,,
654c461f27604522710ee511,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:54.636Z,SIPMSG,sip:310240140656684@[2607:fc20:6d64:d906:ad3:cd0c:7e4d:3246]:6500 ,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE,INVITE,false,,,2.0,1,,,,
654c461f27604522710ee512,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:54.680Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,INVITE, 183 Session Progress,false,,,2.0,1,,,,
654c461f27604522710ee513,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:55.032Z,SIPMSG,sip:17135855791@[2607:fc20:6d64:d906:ad3:cd0c:7e4d:3246]:6500 ,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,PRACK,PRACK,false,,,2.0,2,,,,
654c461f27604522710ee514,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:55.040Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,PRACK, 200 OK,false,,,2.0,2,,,,
654c461f27604522710ee515,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:55.046Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,INVITE, 180 Ringing,false,,,2.0,1,,,,
654c461f27604522710ee516,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:55.119Z,SIPMSG,sip:310240140656684@[2607:fc20:6d64:d906:ad3:cd0c:7e4d:3246]:6500 ,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,CANCEL,CANCEL,false,,,2.0,1,,,,
654c461f27604522710ee517,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:55.121Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,CANCEL, 200 OK,false,,,2.0,1,,,,
654c461f27604522710ee518,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:55.123Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,INVITE, 487 Request Terminated,false,,,2.0,1,,,,
654c461f27604522710ee519,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CRC3N3R3N--11082023025124_ExecID-1842164_IterID-3772453.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:55.919Z,SIPMSG,sip:310240140656684@[2607:fc20:6d64:d906:ad3:cd0c:7e4d:3246]:6500 ,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE,INVITE,false,,,2.0,1,,,,
